Timestamp,Milliseconds,X,Y,Z
2019-06-12 20:37:43,39201,-0.9,11.28,-53.579998
2019-06-12 20:37:43,39302,0.06,10.86,-54.0
2019-06-12 20:37:43,39402,-0.9,10.92,-53.76
2019-06-12 20:37:43,39501,0.29999998,10.559999,-53.1
2019-06-12 20:37:43,39602,-0.29999998,11.16,-53.16
2019-06-12 20:37:43,39701,-0.17999999,10.98,-53.699997
2019-06-12 20:37:43,39801,-0.42,11.04,-53.82
2019-06-12 20:37:43,39901,0.0,11.04,-53.579998
2019-06-12 20:37:43,40003,-0.42,10.559999,-53.16
2019-06-12 20:37:44,40101,0.65999997,11.099999,-53.34
2019-06-12 20:37:44,40201,-0.42,11.099999,-54.059998
2019-06-12 20:37:44,40302,0.42,10.679999,-53.579998
2019-06-12 20:37:44,40401,-0.24,10.8,-52.8
2019-06-12 20:37:44,40501,0.29999998,11.46,-54.059998
2019-06-12 20:37:44,40602,-0.59999996,11.219999,-54.239998
2019-06-12 20:37:44,40701,-0.42,11.099999,-52.98
2019-06-12 20:37:44,40801,0.06,11.16,-53.64
2019-06-12 20:37:44,40901,-0.84,11.4,-54.0
2019-06-12 20:37:44,41003,-0.35999998,11.099999,-54.0
2019-06-12 20:37:45,41101,-0.17999999,11.16,-53.76
2019-06-12 20:37:45,41202,0.17999999,11.04,-53.16
2019-06-12 20:37:45,41301,-0.84,11.099999,-53.34
2019-06-12 20:37:45,41401,-1.02,11.28,-53.879997
2019-06-12 20:37:45,41502,-1.0799999,11.4,-53.699997
2019-06-12 20:37:45,41601,-0.59999996,10.44,-53.34
2019-06-12 20:37:45,41701,0.12,10.8,-53.879997
2019-06-12 20:37:45,41802,0.06,10.74,-53.64
2019-06-12 20:37:45,41901,0.71999997,10.5,-53.52
2019-06-12 20:37:45,42001,-0.29999998,11.04,-54.239998
2019-06-12 20:37:46,42102,0.71999997,10.98,-53.399998
2019-06-12 20:37:46,42201,0.12,10.08,-52.5
2019-06-12 20:37:46,42301,-0.42,11.28,-53.1
2019-06-12 20:37:46,42401,0.48,11.099999,-53.399998
2019-06-12 20:37:46,42502,0.12,11.099999,-52.92
2019-06-12 20:37:46,42601,-0.12,11.04,-52.86
2019-06-12 20:37:46,42702,-0.29999998,11.58,-53.039997
2019-06-12 20:37:46,42801,-0.12,11.46,-53.64
2019-06-12 20:37:46,42904,-0.65999997,11.04,-53.399998
2019-06-12 20:37:46,43001,0.35999998,10.98,-52.68
2019-06-12 20:37:47,43101,-0.96,11.46,-53.82
2019-06-12 20:37:47,43201,-0.35999998,11.28,-53.219997
2019-06-12 20:37:47,43302,-0.06,11.34,-53.64
2019-06-12 20:37:47,43401,0.12,11.099999,-53.34
2019-06-12 20:37:47,43502,0.06,11.28,-53.34
2019-06-12 20:37:47,43601,0.29999998,11.46,-53.699997
2019-06-12 20:37:47,43701,0.17999999,11.5199995,-53.579998
2019-06-12 20:37:47,43801,0.53999996,11.219999,-53.579998
2019-06-12 20:37:47,43902,-0.24,11.4,-53.699997
2019-06-12 20:37:47,44001,0.48,10.92,-53.34
2019-06-12 20:37:48,44102,0.12,11.4,-54.18
2019-06-12 20:37:48,44201,0.0,10.44,-53.699997
2019-06-12 20:37:48,44302,0.53999996,11.04,-53.879997
2019-06-12 20:37:48,44402,0.24,11.58,-53.52
